# B = brightest mass bin, L = leading fragment, M = main
# Time (s), B ht (km), B len (km), B vel (km/s), L ht (km), L len (km), L vel (km/s), L dyn press (Gamma = 1.0; MPa), M ht (km), M len (km), M vel (km/s), M dyn press (Gamma = 1.0; MPa), Tau total (%), Tau main (%), Tau grain (%), Abs mag total, Abs mag main, Abs mag grain, log10 Lum total (W), log10 Lum main (W), log10 Lum grain (W), log10 Electron line density (-/m), Mass total (kg), Mass main (kg)
3.75000e-01,1.64386e+02,2.26871e+01,6.04975e+01,1.64386e+02,2.26871e+01,6.04975e+01,3.31772e-06,1.64386e+02,2.26871e+01,6.04975e+01,3.31772e-06,1.73490e-03,1.73490e-03,0.00000e+00,1.03132e+01,1.03132e+01,inf,-1.15445e+00,-1.15445e+00,-inf,1.27316e+01,3.79423e-06,3.79423e-06
3.80000e-01,1.64178e+02,2.29896e+01,6.04974e+01,1.64178e+02,2.29896e+01,6.04974e+01,3.34953e-06,1.64178e+02,2.29896e+01,6.04974e+01,3.34953e-06,1.73492e-03,1.73492e-03,0.00000e+00,1.03028e+01,1.03028e+01,inf,-1.15031e+00,-1.15031e+00,-inf,1.27357e+01,3.79412e-06,3.79412e-06
3.85000e-01,1.63970e+02,2.32920e+01,6.04974e+01,1.63970e+02,2.32920e+01,6.04974e+01,3.38163e-06,1.63970e+02,2.32920e+01,6.04974e+01,3.38163e-06,1.73493e-03,1.73493e-03,0.00000e+00,1.02925e+01,1.02925e+01,inf,-1.14618e+00,-1.14618e+00,-inf,1.27398e+01,3.79402e-06,3.79402e-06
3.90000e-01,1.63762e+02,2.35945e+01,6.04974e+01,1.63762e+02,2.35945e+01,6.04974e+01,3.41400e-06,1.63762e+02,2.35945e+01,6.04974e+01,3.41400e-06,1.73495e-03,1.73495e-03,0.00000e+00,1.02821e+01,1.02821e+01,inf,-1.14204e+00,-1.14204e+00,-inf,1.27440e+01,3.79391e-06,3.79391e-06
3.95000e-01,1.63554e+02,2.38970e+01,6.04973e+01,1.63554e+02,2.38970e+01,6.04973e+01,3.44666e-06,1.63554e+02,2.38970e+01,6.04973e+01,3.44666e-06,1.73496e-03,1.73496e-03,0.00000e+00,1.02718e+01,1.02718e+01,inf,-1.13791e+00,-1.13791e+00,-inf,1.27481e+01,3.79380e-06,3.79380e-06
4.00000e-01,1.63346e+02,2.41995e+01,6.04973e+01,1.63346e+02,2.41995e+01,6.04973e+01,3.47960e-06,1.63346e+02,2.41995e+01,6.04973e+01,3.47960e-06,1.73498e-03,1.73498e-03,0.00000e+00,1.02615e+01,1.02615e+01,inf,-1.13379e+00,-1.13379e+00,-inf,1.27522e+01,3.79369e-06,3.79369e-06
4.05000e-01,1.63139e+02,2.45020e+01,6.04972e+01,1.63139e+02,2.45020e+01,6.04972e+01,3.51282e-06,1.63139e+02,2.45020e+01,6.04972e+01,3.51282e-06,1.73499e-03,1.73499e-03,0.00000e+00,1.02512e+01,1.02512e+01,inf,-1.12967e+00,-1.12967e+00,-inf,1.27563e+01,3.79358e-06,3.79358e-06
4.10000e-01,1.62931e+02,2.48045e+01,6.04972e+01,1.62931e+02,2.48045e+01,6.04972e+01,3.54632e-06,1.62931e+02,2.48045e+01,6.04972e+01,3.54632e-06,1.73501e-03,1.73501e-03,0.00000e+00,1.02409e+01,1.02409e+01,inf,-1.12555e+00,-1.12555e+00,-inf,1.27605e+01,3.79347e-06,3.79347e-06
4.15000e-01,1.62723e+02,2.51070e+01,6.04971e+01,1.62723e+02,2.51070e+01,6.04971e+01,3.58011e-06,1.62723e+02,2.51070e+01,6.04971e+01,3.58011e-06,1.73502e-03,1.73502e-03,0.00000e+00,1.02306e+01,1.02306e+01,inf,-1.12144e+00,-1.12144e+00,-inf,1.27646e+01,3.79336e-06,3.79336e-06
4.20000e-01,1.62515e+02,2.54094e+01,6.04971e+01,1.62515e+02,2.54094e+01,6.04971e+01,3.61418e-06,1.62515e+02,2.54094e+01,6.04971e+01,3.61418e-06,1.73504e-03,1.73504e-03,0.00000e+00,1.02204e+01,1.02204e+01,inf,-1.11733e+00,-1.11733e+00,-inf,1.27687e+01,3.79324e-06,3.79324e-06
4.25000e-01,1.62307e+02,2.57119e+01,6.04970e+01,1.62307e+02,2.57119e+01,6.04970e+01,3.64853e-06,1.62307e+02,2.57119e+01,6.04970e+01,3.64853e-06,1.73506e-03,1.73506e-03,0.00000e+00,1.02101e+01,1.02101e+01,inf,-1.11323e+00,-1.11323e+00,-inf,1.27728e+01,3.79313e-06,3.79313e-06
4.30000e-01,1.62099e+02,2.60144e+01,6.04970e+01,1.62099e+02,2.60144e+01,6.04970e+01,3.68317e-06,1.62099e+02,2.60144e+01,6.04970e+01,3.68317e-06,1.73507e-03,1.73507e-03,0.00000e+00,1.01999e+01,1.01999e+01,inf,-1.10913e+00,-1.10913e+00,-inf,1.27769e+01,3.79301e-06,3.79301e-06
4.35000e-01,1.61891e+02,2.63169e+01,6.04969e+01,1.61891e+02,2.63169e+01,6.04969e+01,3.71810e-06,1.61891e+02,2.63169e+01,6.04969e+01,3.71810e-06,1.73509e-03,1.73509e-03,0.00000e+00,1.01896e+01,1.01896e+01,inf,-1.10504e+00,-1.10504e+00,-inf,1.27809e+01,3.79289e-06,3.79289e-06
4.40000e-01,1.61684e+02,2.66194e+01,6.04969e+01,1.61684e+02,2.66194e+01,6.04969e+01,3.75331e-06,1.61684e+02,2.66194e+01,6.04969e+01,3.75331e-06,1.73511e-03,1.73511e-03,0.00000e+00,1.01794e+01,1.01794e+01,inf,-1.10095e+00,-1.10095e+00,-inf,1.27850e+01,3.79277e-06,3.79277e-06
4.45000e-01,1.61476e+02,2.69219e+01,6.04968e+01,1.61476e+02,2.69219e+01,6.04968e+01,3.78881e-06,1.61476e+02,2.69219e+01,6.04968e+01,3.78881e-06,1.73512e-03,1.73512e-03,0.00000e+00,1.01692e+01,1.01692e+01,inf,-1.09687e+00,-1.09687e+00,-inf,1.27891e+01,3.79265e-06,3.79265e-06
4.50000e-01,1.61268e+02,2.72244e+01,6.04968e+01,1.61268e+02,2.72244e+01,6.04968e+01,3.82461e-06,1.61268e+02,2.72244e+01,6.04968e+01,3.82461e-06,1.73514e-03,1.73514e-03,0.00000e+00,1.01590e+01,1.01590e+01,inf,-1.09279e+00,-1.09279e+00,-inf,1.27932e+01,3.79253e-06,3.79253e-06
4.55000e-01,1.61060e+02,2.75268e+01,6.04967e+01,1.61060e+02,2.75268e+01,6.04967e+01,3.86070e-06,1.61060e+02,2.75268e+01,6.04967e+01,3.86070e-06,1.73516e-03,1.73516e-03,0.00000e+00,1.01488e+01,1.01488e+01,inf,-1.08872e+00,-1.08872e+00,-inf,1.27973e+01,3.79241e-06,3.79241e-06
4.60000e-01,1.60852e+02,2.78293e+01,6.04966e+01,1.60852e+02,2.78293e+01,6.04966e+01,3.89709e-06,1.60852e+02,2.78293e+01,6.04966e+01,3.89709e-06,1.73517e-03,1.73517e-03,0.00000e+00,1.01386e+01,1.01386e+01,inf,-1.08465e+00,-1.08465e+00,-inf,1.28013e+01,3.79229e-06,3.79229e-06
4.65000e-01,1.60645e+02,2.81318e+01,6.04966e+01,1.60645e+02,2.81318e+01,6.04966e+01,3.93377e-06,1.60645e+02,2.81318e+01,6.04966e+01,3.93377e-06,1.73519e-03,1.73519e-03,0.00000e+00,1.01285e+01,1.01285e+01,inf,-1.08059e+00,-1.08059e+00,-inf,1.28054e+01,3.79217e-06,3.79217e-06
4.70000e-01,1.60437e+02,2.84343e+01,6.04965e+01,1.60437e+02,2.84343e+01,6.04965e+01,3.97076e-06,1.60437e+02,2.84343e+01,6.04965e+01,3.97076e-06,1.73521e-03,1.73521e-03,0.00000e+00,1.01183e+01,1.01183e+01,inf,-1.07653e+00,-1.07653e+00,-inf,1.28094e+01,3.79204e-06,3.79204e-06
4.75000e-01,1.60229e+02,2.87368e+01,6.04965e+01,1.60229e+02,2.87368e+01,6.04965e+01,4.00806e-06,1.60229e+02,2.87368e+01,6.04965e+01,4.00806e-06,1.73523e-03,1.73523e-03,0.00000e+00,1.01082e+01,1.01082e+01,inf,-1.07247e+00,-1.07247e+00,-inf,1.28135e+01,3.79191e-06,3.79191e-06
4.80000e-01,1.60021e+02,2.90393e+01,6.04964e+01,1.60021e+02,2.90393e+01,6.04964e+01,4.04566e-06,1.60021e+02,2.90393e+01,6.04964e+01,4.04566e-06,1.73524e-03,1.73524e-03,0.00000e+00,1.00981e+01,1.00981e+01,inf,-1.06842e+00,-1.06842e+00,-inf,1.28175e+01,3.79179e-06,3.79179e-06
4.85000e-01,1.59814e+02,2.93417e+01,6.04964e+01,1.59814e+02,2.93417e+01,6.04964e+01,4.08357e-06,1.59814e+02,2.93417e+01,6.04964e+01,4.08357e-06,1.73526e-03,1.73526e-03,0.00000e+00,1.00880e+01,1.00880e+01,inf,-1.06438e+00,-1.06438e+00,-inf,1.28216e+01,3.79166e-06,3.79166e-06
4.90000e-01,1.59606e+02,2.96442e+01,6.04963e+01,1.59606e+02,2.96442e+01,6.04963e+01,4.12180e-06,1.59606e+02,2.96442e+01,6.04963e+01,4.12180e-06,1.73528e-03,1.73528e-03,0.00000e+00,1.00779e+01,1.00779e+01,inf,-1.06034e+00,-1.06034e+00,-inf,1.28256e+01,3.79153e-06,3.79153e-06
4.95000e-01,1.59398e+02,2.99467e+01,6.04963e+01,1.59398e+02,2.99467e+01,6.04963e+01,4.16035e-06,1.59398e+02,2.99467e+01,6.04963e+01,4.16035e-06,1.73530e-03,1.73530e-03,0.00000e+00,1.00678e+01,1.00678e+01,inf,-1.05630e+00,-1.05630e+00,-inf,1.28296e+01,3.79140e-06,3.79140e-06
5.00000e-01,1.59191e+02,3.02492e+01,6.04962e+01,1.59191e+02,3.02492e+01,6.04962e+01,4.19922e-06,1.59191e+02,3.02492e+01,6.04962e+01,4.19922e-06,1.73532e-03,1.73532e-03,0.00000e+00,1.00577e+01,1.00577e+01,inf,-1.05227e+00,-1.05227e+00,-inf,1.28337e+01,3.79126e-06,3.79126e-06
5.05000e-01,1.58983e+02,3.05517e+01,6.04961e+01,1.58983e+02,3.05517e+01,6.04961e+01,4.23843e-06,1.58983e+02,3.05517e+01,6.04961e+01,4.23843e-06,1.73534e-03,1.73534e-03,0.00000e+00,1.00476e+01,1.00476e+01,inf,-1.04824e+00,-1.04824e+00,-inf,1.28377e+01,3.79113e-06,3.79113e-06
5.10000e-01,1.58775e+02,3.08541e+01,6.04961e+01,1.58775e+02,3.08541e+01,6.04961e+01,4.27796e-06,1.58775e+02,3.08541e+01,6.04961e+01,4.27796e-06,1.73536e-03,1.73536e-03,0.00000e+00,1.00376e+01,1.00376e+01,inf,-1.04422e+00,-1.04422e+00,-inf,1.28417e+01,3.79100e-06,3.79100e-06
5.15000e-01,1.58567e+02,3.11566e+01,6.04960e+01,1.58567e+02,3.11566e+01,6.04960e+01,4.31784e-06,1.58567e+02,3.11566e+01,6.04960e+01,4.31784e-06,1.73537e-03,1.73537e-03,0.00000e+00,1.00275e+01,1.00275e+01,inf,-1.04019e+00,-1.04019e+00,-inf,1.28457e+01,3.79086e-06,3.79086e-06
5.20000e-01,1.58360e+02,3.14591e+01,6.04960e+01,1.58360e+02,3.14591e+01,6.04960e+01,4.35805e-06,1.58360e+02,3.14591e+01,6.04960e+01,4.35805e-06,1.73539e-03,1.73539e-03,0.00000e+00,1.00175e+01,1.00175e+01,inf,-1.03617e+00,-1.03617e+00,-inf,1.28497e+01,3.79072e-06,3.79072e-06
5.25000e-01,1.58152e+02,3.17616e+01,6.04959e+01,1.58152e+02,3.17616e+01,6.04959e+01,4.39862e-06,1.58152e+02,3.17616e+01,6.04959e+01,4.39862e-06,1.73541e-03,1.73541e-03,0.00000e+00,1.00074e+01,1.00074e+01,inf,-1.03216e+00,-1.03216e+00,-inf,1.28538e+01,3.79058e-06,3.79058e-06
5.30000e-01,1.57944e+02,3.20641e+01,6.04958e+01,1.57944e+02,3.20641e+01,6.04958e+01,4.43955e-06,1.57944e+02,3.20641e+01,6.04958e+01,4.43955e-06,1.73543e-03,1.73543e-03,0.00000e+00,9.99738e+00,9.99738e+00,inf,-1.02814e+00,-1.02814e+00,-inf,1.28578e+01,3.79044e-06,3.79044e-06
5.35000e-01,1.57737e+02,3.23665e+01,6.04958e+01,1.57737e+02,3.23665e+01,6.04958e+01,4.48083e-06,1.57737e+02,3.23665e+01,6.04958e+01,4.48083e-06,1.73545e-03,1.73545e-03,0.00000e+00,9.98735e+00,9.98735e+00,inf,-1.02413e+00,-1.02413e+00,-inf,1.28618e+01,3.79030e-06,3.79030e-06
5.40000e-01,1.57529e+02,3.26690e+01,6.04957e+01,1.57529e+02,3.26690e+01,6.04957e+01,4.52249e-06,1.57529e+02,3.26690e+01,6.04957e+01,4.52249e-06,1.73547e-03,1.73547e-03,0.00000e+00,9.97732e+00,9.97732e+00,inf,-1.02012e+00,-1.02012e+00,-inf,1.28658e+01,3.79016e-06,3.79016e-06
5.45000e-01,1.57321e+02,3.29715e+01,6.04957e+01,1.57321e+02,3.29715e+01,6.04957e+01,4.56452e-06,1.57321e+02,3.29715e+01,6.04957e+01,4.56452e-06,1.73549e-03,1.73549e-03,0.00000e+00,9.96730e+00,9.96730e+00,inf,-1.01611e+00,-1.01611e+00,-inf,1.28698e+01,3.79002e-06,3.79002e-06
5.50000e-01,1.57114e+02,3.32740e+01,6.04956e+01,1.57114e+02,3.32740e+01,6.04956e+01,4.60693e-06,1.57114e+02,3.32740e+01,6.04956e+01,4.60693e-06,1.73551e-03,1.73551e-03,0.00000e+00,9.95727e+00,9.95727e+00,inf,-1.01210e+00,-1.01210e+00,-inf,1.28738e+01,3.78987e-06,3.78987e-06
5.55000e-01,1.56906e+02,3.35764e+01,6.04955e+01,1.56906e+02,3.35764e+01,6.04955e+01,4.64973e-06,1.56906e+02,3.35764e+01,6.04955e+01,4.64973e-06,1.73553e-03,1.73553e-03,0.00000e+00,9.94725e+00,9.94725e+00,inf,-1.00809e+00,-1.00809e+00,-inf,1.28778e+01,3.78972e-06,3.78972e-06
5.60000e-01,1.56698e+02,3.38789e+01,6.04955e+01,1.56698e+02,3.38789e+01,6.04955e+01,4.69293e-06,1.56698e+02,3.38789e+01,6.04955e+01,4.69293e-06,1.73556e-03,1.73556e-03,0.00000e+00,9.93723e+00,9.93723e+00,inf,-1.00408e+00,-1.00408e+00,-inf,1.28818e+01,3.78958e-06,3.78958e-06
5.65000e-01,1.56491e+02,3.41814e+01,6.04954e+01,1.56491e+02,3.41814e+01,6.04954e+01,4.73654e-06,1.56491e+02,3.41814e+01,6.04954e+01,4.73654e-06,1.73558e-03,1.73558e-03,0.00000e+00,9.92720e+00,9.92720e+00,inf,-1.00007e+00,-1.00007e+00,-inf,1.28858e+01,3.78943e-06,3.78943e-06
5.70000e-01,1.56283e+02,3.44839e+01,6.04953e+01,1.56283e+02,3.44839e+01,6.04953e+01,4.78056e-06,1.56283e+02,3.44839e+01,6.04953e+01,4.78056e-06,1.73560e-03,1.73560e-03,0.00000e+00,9.91718e+00,9.91718e+00,inf,-9.96060e-01,-9.96060e-01,-inf,1.28898e+01,3.78928e-06,3.78928e-06
5.75000e-01,1.56076e+02,3.47864e+01,6.04953e+01,1.56076e+02,3.47864e+01,6.04953e+01,4.82501e-06,1.56076e+02,3.47864e+01,6.04953e+01,4.82501e-06,1.73562e-03,1.73562e-03,0.00000e+00,9.90715e+00,9.90715e+00,inf,-9.92048e-01,-9.92048e-01,-inf,1.28938e+01,3.78912e-06,3.78912e-06
5.80000e-01,1.55868e+02,3.50888e+01,6.04952e+01,1.55868e+02,3.50888e+01,6.04952e+01,4.86989e-06,1.55868e+02,3.50888e+01,6.04952e+01,4.86989e-06,1.73564e-03,1.73564e-03,0.00000e+00,9.89712e+00,9.89712e+00,inf,-9.88035e-01,-9.88035e-01,-inf,1.28978e+01,3.78897e-06,3.78897e-06
5.85000e-01,1.55660e+02,3.53913e+01,6.04951e+01,1.55660e+02,3.53913e+01,6.04951e+01,4.91521e-06,1.55660e+02,3.53913e+01,6.04951e+01,4.91521e-06,1.73566e-03,1.73566e-03,0.00000e+00,9.88708e+00,9.88708e+00,inf,-9.84019e-01,-9.84019e-01,-inf,1.29018e+01,3.78882e-06,3.78882e-06
5.90000e-01,1.55453e+02,3.56938e+01,6.04951e+01,1.55453e+02,3.56938e+01,6.04951e+01,4.96099e-06,1.55453e+02,3.56938e+01,6.04951e+01,4.96099e-06,1.73568e-03,1.73568e-03,0.00000e+00,9.87703e+00,9.87703e+00,inf,-9.80001e-01,-9.80001e-01,-inf,1.29058e+01,3.78866e-06,3.78866e-06
5.95000e-01,1.55245e+02,3.59963e+01,6.04950e+01,1.55245e+02,3.59963e+01,6.04950e+01,5.00723e-06,1.55245e+02,3.59963e+01,6.04950e+01,5.00723e-06,1.73571e-03,1.73571e-03,0.00000e+00,9.86698e+00,9.86698e+00,inf,-9.75980e-01,-9.75980e-01,-inf,1.29099e+01,3.78850e-06,3.78850e-06
6.00000e-01,1.55038e+02,3.62987e+01,6.04949e+01,1.55038e+02,3.62987e+01,6.04949e+01,5.05394e-06,1.55038e+02,3.62987e+01,6.04949e+01,5.05394e-06,1.73573e-03,1.73573e-03,0.00000e+00,9.85692e+00,9.85692e+00,inf,-9.71955e-01,-9.71955e-01,-inf,1.29139e+01,3.78834e-06,3.78834e-06
6.05000e-01,1.54830e+02,3.66012e+01,6.04949e+01,1.54830e+02,3.66012e+01,6.04949e+01,5.10114e-06,1.54830e+02,3.66012e+01,6.04949e+01,5.10114e-06,1.73575e-03,1.73575e-03,0.00000e+00,9.84684e+00,9.84684e+00,inf,-9.67926e-01,-9.67926e-01,-inf,1.29179e+01,3.78818e-06,3.78818e-06
6.10000e-01,1.54623e+02,3.69037e+01,6.04948e+01,1.54623e+02,3.69037e+01,6.04948e+01,5.14883e-06,1.54623e+02,3.69037e+01,6.04948e+01,5.14883e-06,1.73577e-03,1.73577e-03,0.00000e+00,9.83676e+00,9.83676e+00,inf,-9.63892e-01,-9.63892e-01,-inf,1.29219e+01,3.78802e-06,3.78802e-06
6.15000e-01,1.54415e+02,3.72062e+01,6.04947e+01,1.54415e+02,3.72062e+01,6.04947e+01,5.19704e-06,1.54415e+02,3.72062e+01,6.04947e+01,5.19704e-06,1.73580e-03,1.73580e-03,0.00000e+00,9.82666e+00,9.82666e+00,inf,-9.59853e-01,-9.59853e-01,-inf,1.29260e+01,3.78786e-06,3.78786e-06
6.20000e-01,1.54207e+02,3.75086e+01,6.04946e+01,1.54207e+02,3.75086e+01,6.04946e+01,5.24576e-06,1.54207e+02,3.75086e+01,6.04946e+01,5.24576e-06,1.73582e-03,1.73582e-03,0.00000e+00,9.81655e+00,9.81655e+00,inf,-9.55809e-01,-9.55809e-01,-inf,1.29300e+01,3.78769e-06,3.78769e-06
6.25000e-01,1.54000e+02,3.78111e+01,6.04946e+01,1.54000e+02,3.78111e+01,6.04946e+01,5.29502e-06,1.54000e+02,3.78111e+01,6.04946e+01,5.29502e-06,1.73584e-03,1.73584e-03,0.00000e+00,9.80642e+00,9.80642e+00,inf,-9.51758e-01,-9.51758e-01,-inf,1.29341e+01,3.78752e-06,3.78752e-06
6.30000e-01,1.53792e+02,3.81136e+01,6.04945e+01,1.53792e+02,3.81136e+01,6.04945e+01,5.34483e-06,1.53792e+02,3.81136e+01,6.04945e+01,5.34483e-06,1.73587e-03,1.73587e-03,0.00000e+00,9.79628e+00,9.79628e+00,inf,-9.47700e-01,-9.47700e-01,-inf,1.29381e+01,3.78736e-06,3.78736e-06
6.35000e-01,1.53585e+02,3.84160e+01,6.04944e+01,1.53585e+02,3.84160e+01,6.04944e+01,5.39520e-06,1.53585e+02,3.84160e+01,6.04944e+01,5.39520e-06,1.73589e-03,1.73589e-03,0.00000e+00,9.78612e+00,9.78612e+00,inf,-9.43635e-01,-9.43635e-01,-inf,1.29422e+01,3.78719e-06,3.78719e-06
6.40000e-01,1.53377e+02,3.87185e+01,6.04944e+01,1.53377e+02,3.87185e+01,6.04944e+01,5.44614e-06,1.53377e+02,3.87185e+01,6.04944e+01,5.44614e-06,1.73592e-03,1.73592e-03,0.00000e+00,9.77593e+00,9.77593e+00,inf,-9.39562e-01,-9.39562e-01,-inf,1.29462e+01,3.78701e-06,3.78701e-06
6.45000e-01,1.53170e+02,3.90210e+01,6.04943e+01,1.53170e+02,3.90210e+01,6.04943e+01,5.49768e-06,1.53170e+02,3.90210e+01,6.04943e+01,5.49768e-06,1.73594e-03,1.73594e-03,0.00000e+00,9.76573e+00,9.76573e+00,inf,-9.35481e-01,-9.35481e-01,-inf,1.29503e+01,3.78684e-06,3.78684e-06
6.50000e-01,1.52962e+02,3.93235e+01,6.04942e+01,1.52962e+02,3.93235e+01,6.04942e+01,5.54981e-06,1.52962e+02,3.93235e+01,6.04942e+01,5.54981e-06,1.73597e-03,1.73597e-03,0.00000e+00,9.75550e+00,9.75550e+00,inf,-9.31390e-01,-9.31390e-01,-inf,1.29544e+01,3.78667e-06,3.78667e-06
6.55000e-01,1.52755e+02,3.96259e+01,6.04941e+01,1.52755e+02,3.96259e+01,6.04941e+01,5.60257e-06,1.52755e+02,3.96259e+01,6.04941e+01,5.60257e-06,1.73599e-03,1.73599e-03,0.00000e+00,9.74525e+00,9.74525e+00,inf,-9.27290e-01,-9.27290e-01,-inf,1.29585e+01,3.78649e-06,3.78649e-06
6.60000e-01,1.52547e+02,3.99284e+01,6.04940e+01,1.52547e+02,3.99284e+01,6.04940e+01,5.65597e-06,1.52547e+02,3.99284e+01,6.04940e+01,5.65597e-06,1.73602e-03,1.73602e-03,0.00000e+00,9.73498e+00,9.73498e+00,inf,-9.23179e-01,-9.23179e-01,-inf,1.29626e+01,3.78631e-06,3.78631e-06
6.65000e-01,1.52340e+02,4.02309e+01,6.04940e+01,1.52340e+02,4.02309e+01,6.04940e+01,5.71002e-06,1.52340e+02,4.02309e+01,6.04940e+01,5.71002e-06,1.73604e-03,1.73604e-03,0.00000e+00,9.72467e+00,9.72467e+00,inf,-9.19058e-01,-9.19058e-01,-inf,1.29667e+01,3.78613e-06,3.78613e-06
6.70000e-01,1.52132e+02,4.05333e+01,6.04939e+01,1.52132e+02,4.05333e+01,6.04939e+01,5.76473e-06,1.52132e+02,4.05333e+01,6.04939e+01,5.76473e-06,1.73607e-03,1.73607e-03,0.00000e+00,9.71434e+00,9.71434e+00,inf,-9.14925e-01,-9.14925e-01,-inf,1.29708e+01,3.78595e-06,3.78595e-06
6.75000e-01,1.51925e+02,4.08358e+01,6.04938e+01,1.51925e+02,4.08358e+01,6.04938e+01,5.82014e-06,1.51925e+02,4.08358e+01,6.04938e+01,5.82014e-06,1.73609e-03,1.73609e-03,0.00000e+00,9.70398e+00,9.70398e+00,inf,-9.10780e-01,-9.10780e-01,-inf,1.29750e+01,3.78577e-06,3.78577e-06
6.80000e-01,1.51718e+02,4.11383e+01,6.04937e+01,1.51718e+02,4.11383e+01,6.04937e+01,5.87625e-06,1.51718e+02,4.11383e+01,6.04937e+01,5.87625e-06,1.73612e-03,1.73612e-03,0.00000e+00,9.69358e+00,9.69358e+00,inf,-9.06622e-01,-9.06622e-01,-inf,1.29791e+01,3.78558e-06,3.78558e-06
6.85000e-01,1.51510e+02,4.14407e+01,6.04936e+01,1.51510e+02,4.14407e+01,6.04936e+01,5.93309e-06,1.51510e+02,4.14407e+01,6.04936e+01,5.93309e-06,1.73614e-03,1.73614e-03,0.00000e+00,9.68316e+00,9.68316e+00,inf,-9.02451e-01,-9.02451e-01,-inf,1.29833e+01,3.78540e-06,3.78540e-06
6.90000e-01,1.51303e+02,4.17432e+01,6.04936e+01,1.51303e+02,4.17432e+01,6.04936e+01,5.99067e-06,1.51303e+02,4.17432e+01,6.04936e+01,5.99067e-06,1.73617e-03,1.73617e-03,0.00000e+00,9.67269e+00,9.67269e+00,inf,-8.98266e-01,-8.98266e-01,-inf,1.29875e+01,3.78521e-06,3.78521e-06
6.95000e-01,1.51095e+02,4.20457e+01,6.04935e+01,1.51095e+02,4.20457e+01,6.04935e+01,6.04901e-06,1.51095e+02,4.20457e+01,6.04935e+01,6.04901e-06,1.73620e-03,1.73620e-03,0.00000e+00,9.66220e+00,9.66220e+00,inf,-8.94066e-01,-8.94066e-01,-inf,1.29917e+01,3.78502e-06,3.78502e-06
7.00000e-01,1.50888e+02,4.23481e+01,6.04934e+01,1.50888e+02,4.23481e+01,6.04934e+01,6.10814e-06,1.50888e+02,4.23481e+01,6.04934e+01,6.10814e-06,1.73623e-03,1.73623e-03,0.00000e+00,9.65166e+00,9.65166e+00,inf,-8.89852e-01,-8.89852e-01,-inf,1.29959e+01,3.78482e-06,3.78482e-06
7.05000e-01,1.50680e+02,4.26506e+01,6.04933e+01,1.50680e+02,4.26506e+01,6.04933e+01,6.16807e-06,1.50680e+02,4.26506e+01,6.04933e+01,6.16807e-06,1.73625e-03,1.73625e-03,0.00000e+00,9.64108e+00,9.64108e+00,inf,-8.85621e-01,-8.85621e-01,-inf,1.30001e+01,3.78463e-06,3.78463e-06
7.10000e-01,1.50473e+02,4.29531e+01,6.04932e+01,1.50473e+02,4.29531e+01,6.04932e+01,6.22883e-06,1.50473e+02,4.29531e+01,6.04932e+01,6.22883e-06,1.73628e-03,1.73628e-03,0.00000e+00,9.63046e+00,9.63046e+00,inf,-8.81374e-01,-8.81374e-01,-inf,1.30043e+01,3.78443e-06,3.78443e-06
7.15000e-01,1.50266e+02,4.32555e+01,6.04931e+01,1.50266e+02,4.32555e+01,6.04931e+01,6.29043e-06,1.50266e+02,4.32555e+01,6.04931e+01,6.29043e-06,1.73631e-03,1.73631e-03,0.00000e+00,9.61980e+00,9.61980e+00,inf,-8.77109e-01,-8.77109e-01,-inf,1.30086e+01,3.78424e-06,3.78424e-06
7.20000e-01,1.50058e+02,4.35580e+01,6.04931e+01,1.50058e+02,4.35580e+01,6.04931e+01,6.35291e-06,1.50058e+02,4.35580e+01,6.04931e+01,6.35291e-06,1.73634e-03,1.73634e-03,0.00000e+00,9.60910e+00,9.60910e+00,inf,-8.72827e-01,-8.72827e-01,-inf,1.30129e+01,3.78404e-06,3.78404e-06
7.25000e-01,1.49851e+02,4.38605e+01,6.04930e+01,1.49851e+02,4.38605e+01,6.04930e+01,6.41628e-06,1.49851e+02,4.38605e+01,6.04930e+01,6.41628e-06,1.73637e-03,1.73637e-03,0.00000e+00,9.59835e+00,9.59835e+00,inf,-8.68527e-01,-8.68527e-01,-inf,1.30172e+01,3.78383e-06,3.78383e-06
7.30000e-01,1.49644e+02,4.41629e+01,6.04929e+01,1.49644e+02,4.41629e+01,6.04929e+01,6.48057e-06,1.49644e+02,4.41629e+01,6.04929e+01,6.48057e-06,1.73639e-03,1.73639e-03,0.00000e+00,9.58755e+00,9.58755e+00,inf,-8.64207e-01,-8.64207e-01,-inf,1.30215e+01,3.78363e-06,3.78363e-06
7.35000e-01,1.49436e+02,4.44654e+01,6.04928e+01,1.49436e+02,4.44654e+01,6.04928e+01,6.54580e-06,1.49436e+02,4.44654e+01,6.04928e+01,6.54580e-06,1.73642e-03,1.73642e-03,0.00000e+00,9.57670e+00,9.57670e+00,inf,-8.59868e-01,-8.59868e-01,-inf,1.30258e+01,3.78342e-06,3.78342e-06
7.40000e-01,1.49229e+02,4.47679e+01,6.04927e+01,1.49229e+02,4.47679e+01,6.04927e+01,6.61200e-06,1.49229e+02,4.47679e+01,6.04927e+01,6.61200e-06,1.73645e-03,1.73645e-03,0.00000e+00,9.56580e+00,9.56580e+00,inf,-8.55508e-01,-8.55508e-01,-inf,1.30302e+01,3.78322e-06,3.78322e-06
