# B = brightest mass bin, L = leading fragment, M = main
# Time (s), B ht (km), B len (km), B vel (km/s), L ht (km), L len (km), L vel (km/s), L dyn press (Gamma = 1.0; MPa), M ht (km), M len (km), M vel (km/s), M dyn press (Gamma = 1.0; MPa), Tau total (%), Tau main (%), Tau grain (%), Abs mag total, Abs mag main, Abs mag grain, log10 Lum total (W), log10 Lum main (W), log10 Lum grain (W), log10 Electron line density (-/m), Mass total (kg), Mass main (kg)
3.75000e-01,1.60252e+02,2.25339e+01,6.00898e+01,1.60252e+02,2.25339e+01,6.00898e+01,3.81194e-06,1.60252e+02,2.25339e+01,6.00898e+01,3.81194e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.00302e+01,1.00302e+01,inf,-1.08779e+00,-1.08779e+00,-inf,1.22075e+01,9.85398e-07,9.85398e-07
3.80000e-01,1.59989e+02,2.28344e+01,6.00898e+01,1.59989e+02,2.28344e+01,6.00898e+01,3.85726e-06,1.59989e+02,2.28344e+01,6.00898e+01,3.85726e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.00174e+01,1.00174e+01,inf,-1.08267e+00,-1.08267e+00,-inf,1.22126e+01,9.85366e-07,9.85366e-07
3.85000e-01,1.59726e+02,2.31348e+01,6.00898e+01,1.59726e+02,2.31348e+01,6.00898e+01,3.90309e-06,1.59726e+02,2.31348e+01,6.00898e+01,3.90309e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.00046e+01,1.00046e+01,inf,-1.07755e+00,-1.07755e+00,-inf,1.22177e+01,9.85333e-07,9.85333e-07
3.90000e-01,1.59463e+02,2.34353e+01,6.00898e+01,1.59463e+02,2.34353e+01,6.00898e+01,3.94944e-06,1.59463e+02,2.34353e+01,6.00898e+01,3.94944e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.99177e+00,9.99177e+00,inf,-1.07243e+00,-1.07243e+00,-inf,1.22229e+01,9.85301e-07,9.85301e-07
3.95000e-01,1.59199e+02,2.37357e+01,6.00897e+01,1.59199e+02,2.37357e+01,6.00897e+01,3.99632e-06,1.59199e+02,2.37357e+01,6.00897e+01,3.99632e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.97898e+00,9.97898e+00,inf,-1.06731e+00,-1.06731e+00,-inf,1.22280e+01,9.85268e-07,9.85268e-07
4.00000e-01,1.58936e+02,2.40362e+01,6.00897e+01,1.58936e+02,2.40362e+01,6.00897e+01,4.04374e-06,1.58936e+02,2.40362e+01,6.00897e+01,4.04374e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.96620e+00,9.96620e+00,inf,-1.06220e+00,-1.06220e+00,-inf,1.22331e+01,9.85234e-07,9.85234e-07
4.05000e-01,1.58673e+02,2.43366e+01,6.00897e+01,1.58673e+02,2.43366e+01,6.00897e+01,4.09169e-06,1.58673e+02,2.43366e+01,6.00897e+01,4.09169e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.95343e+00,9.95343e+00,inf,-1.05709e+00,-1.05709e+00,-inf,1.22382e+01,9.85200e-07,9.85200e-07
4.10000e-01,1.58410e+02,2.46371e+01,6.00897e+01,1.58410e+02,2.46371e+01,6.00897e+01,4.14021e-06,1.58410e+02,2.46371e+01,6.00897e+01,4.14021e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.94066e+00,9.94066e+00,inf,-1.05198e+00,-1.05198e+00,-inf,1.22433e+01,9.85166e-07,9.85166e-07
4.15000e-01,1.58147e+02,2.49375e+01,6.00896e+01,1.58147e+02,2.49375e+01,6.00896e+01,4.18928e-06,1.58147e+02,2.49375e+01,6.00896e+01,4.18928e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.92789e+00,9.92789e+00,inf,-1.04688e+00,-1.04688e+00,-inf,1.22484e+01,9.85131e-07,9.85131e-07
4.20000e-01,1.57884e+02,2.52380e+01,6.00896e+01,1.57884e+02,2.52380e+01,6.00896e+01,4.23894e-06,1.57884e+02,2.52380e+01,6.00896e+01,4.23894e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.91513e+00,9.91513e+00,inf,-1.04177e+00,-1.04177e+00,-inf,1.22535e+01,9.85096e-07,9.85096e-07
4.25000e-01,1.57620e+02,2.55384e+01,6.00896e+01,1.57620e+02,2.55384e+01,6.00896e+01,4.28918e-06,1.57620e+02,2.55384e+01,6.00896e+01,4.28918e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.90236e+00,9.90236e+00,inf,-1.03666e+00,-1.03666e+00,-inf,1.22586e+01,9.85061e-07,9.85061e-07
4.30000e-01,1.57357e+02,2.58389e+01,6.00896e+01,1.57357e+02,2.58389e+01,6.00896e+01,4.34002e-06,1.57357e+02,2.58389e+01,6.00896e+01,4.34002e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.88959e+00,9.88959e+00,inf,-1.03156e+00,-1.03156e+00,-inf,1.22637e+01,9.85025e-07,9.85025e-07
4.35000e-01,1.57094e+02,2.61393e+01,6.00895e+01,1.57094e+02,2.61393e+01,6.00895e+01,4.39147e-06,1.57094e+02,2.61393e+01,6.00895e+01,4.39147e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.87683e+00,9.87683e+00,inf,-1.02645e+00,-1.02645e+00,-inf,1.22688e+01,9.84988e-07,9.84988e-07
4.40000e-01,1.56831e+02,2.64398e+01,6.00895e+01,1.56831e+02,2.64398e+01,6.00895e+01,4.44354e-06,1.56831e+02,2.64398e+01,6.00895e+01,4.44354e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.86406e+00,9.86406e+00,inf,-1.02134e+00,-1.02134e+00,-inf,1.22740e+01,9.84952e-07,9.84952e-07
4.45000e-01,1.56568e+02,2.67402e+01,6.00895e+01,1.56568e+02,2.67402e+01,6.00895e+01,4.49626e-06,1.56568e+02,2.67402e+01,6.00895e+01,4.49626e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.85128e+00,9.85128e+00,inf,-1.01623e+00,-1.01623e+00,-inf,1.22791e+01,9.84914e-07,9.84914e-07
4.50000e-01,1.56305e+02,2.70407e+01,6.00894e+01,1.56305e+02,2.70407e+01,6.00894e+01,4.54963e-06,1.56305e+02,2.70407e+01,6.00894e+01,4.54963e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.83850e+00,9.83850e+00,inf,-1.01112e+00,-1.01112e+00,-inf,1.22842e+01,9.84877e-07,9.84877e-07
4.55000e-01,1.56042e+02,2.73411e+01,6.00894e+01,1.56042e+02,2.73411e+01,6.00894e+01,4.60367e-06,1.56042e+02,2.73411e+01,6.00894e+01,4.60367e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.82571e+00,9.82571e+00,inf,-1.00600e+00,-1.00600e+00,-inf,1.22893e+01,9.84839e-07,9.84839e-07
4.60000e-01,1.55779e+02,2.76415e+01,6.00894e+01,1.55779e+02,2.76415e+01,6.00894e+01,4.65839e-06,1.55779e+02,2.76415e+01,6.00894e+01,4.65839e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.81291e+00,9.81291e+00,inf,-1.00088e+00,-1.00088e+00,-inf,1.22944e+01,9.84800e-07,9.84800e-07
4.65000e-01,1.55515e+02,2.79420e+01,6.00894e+01,1.55515e+02,2.79420e+01,6.00894e+01,4.71382e-06,1.55515e+02,2.79420e+01,6.00894e+01,4.71382e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.80009e+00,9.80009e+00,inf,-9.95758e-01,-9.95758e-01,-inf,1.22995e+01,9.84761e-07,9.84761e-07
4.70000e-01,1.55252e+02,2.82424e+01,6.00893e+01,1.55252e+02,2.82424e+01,6.00893e+01,4.76998e-06,1.55252e+02,2.82424e+01,6.00893e+01,4.76998e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.78727e+00,9.78727e+00,inf,-9.90627e-01,-9.90627e-01,-inf,1.23047e+01,9.84722e-07,9.84722e-07
4.75000e-01,1.54989e+02,2.85429e+01,6.00893e+01,1.54989e+02,2.85429e+01,6.00893e+01,4.82687e-06,1.54989e+02,2.85429e+01,6.00893e+01,4.82687e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.77442e+00,9.77442e+00,inf,-9.85490e-01,-9.85490e-01,-inf,1.23098e+01,9.84682e-07,9.84682e-07
4.80000e-01,1.54726e+02,2.88433e+01,6.00893e+01,1.54726e+02,2.88433e+01,6.00893e+01,4.88452e-06,1.54726e+02,2.88433e+01,6.00893e+01,4.88452e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.76156e+00,9.76156e+00,inf,-9.80346e-01,-9.80346e-01,-inf,1.23150e+01,9.84641e-07,9.84641e-07
4.85000e-01,1.54463e+02,2.91438e+01,6.00892e+01,1.54463e+02,2.91438e+01,6.00892e+01,4.94296e-06,1.54463e+02,2.91438e+01,6.00892e+01,4.94296e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.74868e+00,9.74868e+00,inf,-9.75194e-01,-9.75194e-01,-inf,1.23201e+01,9.84600e-07,9.84600e-07
4.90000e-01,1.54200e+02,2.94442e+01,6.00892e+01,1.54200e+02,2.94442e+01,6.00892e+01,5.00219e-06,1.54200e+02,2.94442e+01,6.00892e+01,5.00219e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.73578e+00,9.73578e+00,inf,-9.70033e-01,-9.70033e-01,-inf,1.23253e+01,9.84559e-07,9.84559e-07
4.95000e-01,1.53937e+02,2.97447e+01,6.00892e+01,1.53937e+02,2.97447e+01,6.00892e+01,5.06226e-06,1.53937e+02,2.97447e+01,6.00892e+01,5.06226e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.72285e+00,9.72285e+00,inf,-9.64862e-01,-9.64862e-01,-inf,1.23304e+01,9.84517e-07,9.84517e-07
5.00000e-01,1.53674e+02,3.00451e+01,6.00892e+01,1.53674e+02,3.00451e+01,6.00892e+01,5.12317e-06,1.53674e+02,3.00451e+01,6.00892e+01,5.12317e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.70990e+00,9.70990e+00,inf,-9.59681e-01,-9.59681e-01,-inf,1.23356e+01,9.84475e-07,9.84475e-07
5.05000e-01,1.53411e+02,3.03456e+01,6.00891e+01,1.53411e+02,3.03456e+01,6.00891e+01,5.18495e-06,1.53411e+02,3.03456e+01,6.00891e+01,5.18495e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.69692e+00,9.69692e+00,inf,-9.54488e-01,-9.54488e-01,-inf,1.23408e+01,9.84432e-07,9.84432e-07
5.10000e-01,1.53147e+02,3.06460e+01,6.00891e+01,1.53147e+02,3.06460e+01,6.00891e+01,5.24763e-06,1.53147e+02,3.06460e+01,6.00891e+01,5.24763e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.68390e+00,9.68390e+00,inf,-9.49282e-01,-9.49282e-01,-inf,1.23460e+01,9.84388e-07,9.84388e-07
5.15000e-01,1.52884e+02,3.09465e+01,6.00891e+01,1.52884e+02,3.09465e+01,6.00891e+01,5.31124e-06,1.52884e+02,3.09465e+01,6.00891e+01,5.31124e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.67086e+00,9.67086e+00,inf,-9.44064e-01,-9.44064e-01,-inf,1.23512e+01,9.84344e-07,9.84344e-07
5.20000e-01,1.52621e+02,3.12469e+01,6.00890e+01,1.52621e+02,3.12469e+01,6.00890e+01,5.37579e-06,1.52621e+02,3.12469e+01,6.00890e+01,5.37579e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.65777e+00,9.65777e+00,inf,-9.38830e-01,-9.38830e-01,-inf,1.23565e+01,9.84300e-07,9.84300e-07
5.25000e-01,1.52358e+02,3.15473e+01,6.00890e+01,1.52358e+02,3.15473e+01,6.00890e+01,5.44133e-06,1.52358e+02,3.15473e+01,6.00890e+01,5.44133e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.64465e+00,9.64465e+00,inf,-9.33582e-01,-9.33582e-01,-inf,1.23617e+01,9.84255e-07,9.84255e-07
5.30000e-01,1.52095e+02,3.18478e+01,6.00890e+01,1.52095e+02,3.18478e+01,6.00890e+01,5.50788e-06,1.52095e+02,3.18478e+01,6.00890e+01,5.50788e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.63149e+00,9.63149e+00,inf,-9.28316e-01,-9.28316e-01,-inf,1.23670e+01,9.84209e-07,9.84209e-07
5.35000e-01,1.51832e+02,3.21482e+01,6.00889e+01,1.51832e+02,3.21482e+01,6.00889e+01,5.57547e-06,1.51832e+02,3.21482e+01,6.00889e+01,5.57547e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.61828e+00,9.61828e+00,inf,-9.23034e-01,-9.23034e-01,-inf,1.23723e+01,9.84163e-07,9.84163e-07
5.40000e-01,1.51569e+02,3.24487e+01,6.00889e+01,1.51569e+02,3.24487e+01,6.00889e+01,5.64413e-06,1.51569e+02,3.24487e+01,6.00889e+01,5.64413e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.60503e+00,9.60503e+00,inf,-9.17732e-01,-9.17732e-01,-inf,1.23776e+01,9.84116e-07,9.84116e-07
5.45000e-01,1.51306e+02,3.27491e+01,6.00889e+01,1.51306e+02,3.27491e+01,6.00889e+01,5.71390e-06,1.51306e+02,3.27491e+01,6.00889e+01,5.71390e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.59173e+00,9.59173e+00,inf,-9.12412e-01,-9.12412e-01,-inf,1.23829e+01,9.84069e-07,9.84069e-07
5.50000e-01,1.51043e+02,3.30496e+01,6.00888e+01,1.51043e+02,3.30496e+01,6.00888e+01,5.78481e-06,1.51043e+02,3.30496e+01,6.00888e+01,5.78481e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.57837e+00,9.57837e+00,inf,-9.07070e-01,-9.07070e-01,-inf,1.23882e+01,9.84021e-07,9.84021e-07
5.55000e-01,1.50780e+02,3.33500e+01,6.00888e+01,1.50780e+02,3.33500e+01,6.00888e+01,5.85689e-06,1.50780e+02,3.33500e+01,6.00888e+01,5.85689e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.56496e+00,9.56496e+00,inf,-9.01707e-01,-9.01707e-01,-inf,1.23936e+01,9.83973e-07,9.83973e-07
5.60000e-01,1.50517e+02,3.36505e+01,6.00887e+01,1.50517e+02,3.36505e+01,6.00887e+01,5.93019e-06,1.50517e+02,3.36505e+01,6.00887e+01,5.93019e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.55150e+00,9.55150e+00,inf,-8.96320e-01,-8.96320e-01,-inf,1.23990e+01,9.83924e-07,9.83924e-07
5.65000e-01,1.50254e+02,3.39509e+01,6.00887e+01,1.50254e+02,3.39509e+01,6.00887e+01,6.00474e-06,1.50254e+02,3.39509e+01,6.00887e+01,6.00474e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.53797e+00,9.53797e+00,inf,-8.90910e-01,-8.90910e-01,-inf,1.24044e+01,9.83874e-07,9.83874e-07
5.70000e-01,1.49991e+02,3.42513e+01,6.00887e+01,1.49991e+02,3.42513e+01,6.00887e+01,6.08058e-06,1.49991e+02,3.42513e+01,6.00887e+01,6.08058e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.52438e+00,9.52438e+00,inf,-8.85475e-01,-8.85475e-01,-inf,1.24098e+01,9.83824e-07,9.83824e-07
5.75000e-01,1.49728e+02,3.45518e+01,6.00886e+01,1.49728e+02,3.45518e+01,6.00886e+01,6.15775e-06,1.49728e+02,3.45518e+01,6.00886e+01,6.15775e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.51073e+00,9.51073e+00,inf,-8.80013e-01,-8.80013e-01,-inf,1.24153e+01,9.83773e-07,9.83773e-07
5.80000e-01,1.49464e+02,3.48522e+01,6.00886e+01,1.49464e+02,3.48522e+01,6.00886e+01,6.23630e-06,1.49464e+02,3.48522e+01,6.00886e+01,6.23630e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.49701e+00,9.49701e+00,inf,-8.74524e-01,-8.74524e-01,-inf,1.24208e+01,9.83721e-07,9.83721e-07
5.85000e-01,1.49201e+02,3.51527e+01,6.00886e+01,1.49201e+02,3.51527e+01,6.00886e+01,6.31627e-06,1.49201e+02,3.51527e+01,6.00886e+01,6.31627e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.48321e+00,9.48321e+00,inf,-8.69006e-01,-8.69006e-01,-inf,1.24263e+01,9.83669e-07,9.83669e-07
5.90000e-01,1.48938e+02,3.54531e+01,6.00885e+01,1.48938e+02,3.54531e+01,6.00885e+01,6.39771e-06,1.48938e+02,3.54531e+01,6.00885e+01,6.39771e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.46935e+00,9.46935e+00,inf,-8.63459e-01,-8.63459e-01,-inf,1.24318e+01,9.83616e-07,9.83616e-07
5.95000e-01,1.48675e+02,3.57536e+01,6.00885e+01,1.48675e+02,3.57536e+01,6.00885e+01,6.48066e-06,1.48675e+02,3.57536e+01,6.00885e+01,6.48066e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.45540e+00,9.45540e+00,inf,-8.57881e-01,-8.57881e-01,-inf,1.24374e+01,9.83563e-07,9.83563e-07
6.00000e-01,1.48412e+02,3.60540e+01,6.00884e+01,1.48412e+02,3.60540e+01,6.00884e+01,6.56517e-06,1.48412e+02,3.60540e+01,6.00884e+01,6.56517e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.44137e+00,9.44137e+00,inf,-8.52270e-01,-8.52270e-01,-inf,1.24430e+01,9.83508e-07,9.83508e-07
6.05000e-01,1.48149e+02,3.63544e+01,6.00884e+01,1.48149e+02,3.63544e+01,6.00884e+01,6.65130e-06,1.48149e+02,3.63544e+01,6.00884e+01,6.65130e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.42727e+00,9.42727e+00,inf,-8.46627e-01,-8.46627e-01,-inf,1.24487e+01,9.83453e-07,9.83453e-07
6.10000e-01,1.47886e+02,3.66549e+01,6.00884e+01,1.47886e+02,3.66549e+01,6.00884e+01,6.73910e-06,1.47886e+02,3.66549e+01,6.00884e+01,6.73910e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.41307e+00,9.41307e+00,inf,-8.40949e-01,-8.40949e-01,-inf,1.24544e+01,9.83398e-07,9.83398e-07
6.15000e-01,1.47623e+02,3.69553e+01,6.00883e+01,1.47623e+02,3.69553e+01,6.00883e+01,6.82862e-06,1.47623e+02,3.69553e+01,6.00883e+01,6.82862e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.39879e+00,9.39879e+00,inf,-8.35235e-01,-8.35235e-01,-inf,1.24601e+01,9.83341e-07,9.83341e-07
6.20000e-01,1.47360e+02,3.72558e+01,6.00883e+01,1.47360e+02,3.72558e+01,6.00883e+01,6.91992e-06,1.47360e+02,3.72558e+01,6.00883e+01,6.91992e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.38441e+00,9.38441e+00,inf,-8.29485e-01,-8.29485e-01,-inf,1.24658e+01,9.83284e-07,9.83284e-07
6.25000e-01,1.47097e+02,3.75562e+01,6.00882e+01,1.47097e+02,3.75562e+01,6.00882e+01,7.01306e-06,1.47097e+02,3.75562e+01,6.00882e+01,7.01306e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.36994e+00,9.36994e+00,inf,-8.23696e-01,-8.23696e-01,-inf,1.24716e+01,9.83226e-07,9.83226e-07
6.30000e-01,1.46834e+02,3.78566e+01,6.00882e+01,1.46834e+02,3.78566e+01,6.00882e+01,7.10810e-06,1.46834e+02,3.78566e+01,6.00882e+01,7.10810e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.35537e+00,9.35537e+00,inf,-8.17868e-01,-8.17868e-01,-inf,1.24774e+01,9.83167e-07,9.83167e-07
6.35000e-01,1.46571e+02,3.81571e+01,6.00881e+01,1.46571e+02,3.81571e+01,6.00881e+01,7.20510e-06,1.46571e+02,3.81571e+01,6.00881e+01,7.20510e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.34070e+00,9.34070e+00,inf,-8.12000e-01,-8.12000e-01,-inf,1.24833e+01,9.83108e-07,9.83108e-07
6.40000e-01,1.46308e+02,3.84575e+01,6.00881e+01,1.46308e+02,3.84575e+01,6.00881e+01,7.30413e-06,1.46308e+02,3.84575e+01,6.00881e+01,7.30413e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.32592e+00,9.32592e+00,inf,-8.06090e-01,-8.06090e-01,-inf,1.24892e+01,9.83047e-07,9.83047e-07
6.45000e-01,1.46045e+02,3.87580e+01,6.00881e+01,1.46045e+02,3.87580e+01,6.00881e+01,7.40525e-06,1.46045e+02,3.87580e+01,6.00881e+01,7.40525e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.31104e+00,9.31104e+00,inf,-8.00138e-01,-8.00138e-01,-inf,1.24952e+01,9.82986e-07,9.82986e-07
6.50000e-01,1.45782e+02,3.90584e+01,6.00880e+01,1.45782e+02,3.90584e+01,6.00880e+01,7.50855e-06,1.45782e+02,3.90584e+01,6.00880e+01,7.50855e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.29605e+00,9.29605e+00,inf,-7.94141e-01,-7.94141e-01,-inf,1.25012e+01,9.82924e-07,9.82924e-07
6.55000e-01,1.45519e+02,3.93588e+01,6.00880e+01,1.45519e+02,3.93588e+01,6.00880e+01,7.61408e-06,1.45519e+02,3.93588e+01,6.00880e+01,7.61408e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.28095e+00,9.28095e+00,inf,-7.88099e-01,-7.88099e-01,-inf,1.25072e+01,9.82861e-07,9.82861e-07
6.60000e-01,1.45256e+02,3.96593e+01,6.00879e+01,1.45256e+02,3.96593e+01,6.00879e+01,7.72192e-06,1.45256e+02,3.96593e+01,6.00879e+01,7.72192e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.26572e+00,9.26572e+00,inf,-7.82010e-01,-7.82010e-01,-inf,1.25133e+01,9.82797e-07,9.82797e-07
6.65000e-01,1.44993e+02,3.99597e+01,6.00879e+01,1.44993e+02,3.99597e+01,6.00879e+01,7.83216e-06,1.44993e+02,3.99597e+01,6.00879e+01,7.83216e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.25038e+00,9.25038e+00,inf,-7.75874e-01,-7.75874e-01,-inf,1.25194e+01,9.82732e-07,9.82732e-07
6.70000e-01,1.44730e+02,4.02602e+01,6.00878e+01,1.44730e+02,4.02602e+01,6.00878e+01,7.94487e-06,1.44730e+02,4.02602e+01,6.00878e+01,7.94487e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.23492e+00,9.23492e+00,inf,-7.69689e-01,-7.69689e-01,-inf,1.25256e+01,9.82667e-07,9.82667e-07
6.75000e-01,1.44467e+02,4.05606e+01,6.00878e+01,1.44467e+02,4.05606e+01,6.00878e+01,8.06013e-06,1.44467e+02,4.05606e+01,6.00878e+01,8.06013e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.21933e+00,9.21933e+00,inf,-7.63454e-01,-7.63454e-01,-inf,1.25318e+01,9.82600e-07,9.82600e-07
6.80000e-01,1.44204e+02,4.08610e+01,6.00877e+01,1.44204e+02,4.08610e+01,6.00877e+01,8.17804e-06,1.44204e+02,4.08610e+01,6.00877e+01,8.17804e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.20362e+00,9.20362e+00,inf,-7.57168e-01,-7.57168e-01,-inf,1.25381e+01,9.82533e-07,9.82533e-07
6.85000e-01,1.43941e+02,4.11615e+01,6.00877e+01,1.43941e+02,4.11615e+01,6.00877e+01,8.29869e-06,1.43941e+02,4.11615e+01,6.00877e+01,8.29869e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.18777e+00,9.18777e+00,inf,-7.50829e-01,-7.50829e-01,-inf,1.25445e+01,9.82464e-07,9.82464e-07
6.90000e-01,1.43678e+02,4.14619e+01,6.00876e+01,1.43678e+02,4.14619e+01,6.00876e+01,8.42216e-06,1.43678e+02,4.14619e+01,6.00876e+01,8.42216e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.17179e+00,9.17179e+00,inf,-7.44436e-01,-7.44436e-01,-inf,1.25509e+01,9.82394e-07,9.82394e-07
6.95000e-01,1.43415e+02,4.17624e+01,6.00876e+01,1.43415e+02,4.17624e+01,6.00876e+01,8.54855e-06,1.43415e+02,4.17624e+01,6.00876e+01,8.54855e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.15567e+00,9.15567e+00,inf,-7.37989e-01,-7.37989e-01,-inf,1.25573e+01,9.82324e-07,9.82324e-07
7.00000e-01,1.43152e+02,4.20628e+01,6.00875e+01,1.43152e+02,4.20628e+01,6.00875e+01,8.67796e-06,1.43152e+02,4.20628e+01,6.00875e+01,8.67796e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.13941e+00,9.13941e+00,inf,-7.31486e-01,-7.31486e-01,-inf,1.25638e+01,9.82252e-07,9.82252e-07
7.05000e-01,1.42889e+02,4.23632e+01,6.00875e+01,1.42889e+02,4.23632e+01,6.00875e+01,8.81050e-06,1.42889e+02,4.23632e+01,6.00875e+01,8.81050e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.12301e+00,9.12301e+00,inf,-7.24925e-01,-7.24925e-01,-inf,1.25704e+01,9.82179e-07,9.82179e-07
7.10000e-01,1.42627e+02,4.26637e+01,6.00874e+01,1.42627e+02,4.26637e+01,6.00874e+01,8.94628e-06,1.42627e+02,4.26637e+01,6.00874e+01,8.94628e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.10646e+00,9.10646e+00,inf,-7.18306e-01,-7.18306e-01,-inf,1.25770e+01,9.82105e-07,9.82105e-07
7.15000e-01,1.42364e+02,4.29641e+01,6.00874e+01,1.42364e+02,4.29641e+01,6.00874e+01,9.08540e-06,1.42364e+02,4.29641e+01,6.00874e+01,9.08540e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.08977e+00,9.08977e+00,inf,-7.11628e-01,-7.11628e-01,-inf,1.25837e+01,9.82030e-07,9.82030e-07
7.20000e-01,1.42101e+02,4.32645e+01,6.00873e+01,1.42101e+02,4.32645e+01,6.00873e+01,9.22798e-06,1.42101e+02,4.32645e+01,6.00873e+01,9.22798e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.07292e+00,9.07292e+00,inf,-7.04889e-01,-7.04889e-01,-inf,1.25904e+01,9.81954e-07,9.81954e-07
7.25000e-01,1.41838e+02,4.35650e+01,6.00872e+01,1.41838e+02,4.35650e+01,6.00872e+01,9.37413e-06,1.41838e+02,4.35650e+01,6.00872e+01,9.37413e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.05592e+00,9.05592e+00,inf,-6.98088e-01,-6.98088e-01,-inf,1.25972e+01,9.81877e-07,9.81877e-07
7.30000e-01,1.41575e+02,4.38654e+01,6.00872e+01,1.41575e+02,4.38654e+01,6.00872e+01,9.52400e-06,1.41575e+02,4.38654e+01,6.00872e+01,9.52400e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.03876e+00,9.03876e+00,inf,-6.91224e-01,-6.91224e-01,-inf,1.26041e+01,9.81798e-07,9.81798e-07
7.35000e-01,1.41312e+02,4.41659e+01,6.00871e+01,1.41312e+02,4.41659e+01,6.00871e+01,9.67769e-06,1.41312e+02,4.41659e+01,6.00871e+01,9.67769e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.02144e+00,9.02144e+00,inf,-6.84297e-01,-6.84297e-01,-inf,1.26110e+01,9.81718e-07,9.81718e-07
7.40000e-01,1.41049e+02,4.44663e+01,6.00871e+01,1.41049e+02,4.44663e+01,6.00871e+01,9.83535e-06,1.41049e+02,4.44663e+01,6.00871e+01,9.83535e-06,7.00000e-03,7.00000e-03,0.00000e+00,9.00396e+00,9.00396e+00,inf,-6.77304e-01,-6.77304e-01,-inf,1.26180e+01,9.81637e-07,9.81637e-07
